code,name,行业,上市时间,最新,涨幅,股息率_2024
688092,爱科科技,专用设备,20210319,20.88,-1.0,1.72
688093,世华科技,电子元件,20200930,25.59,-0.7,2.03
688095,福昕软件,软件开发,20200908,64.56,-4.28,0.46
688096,京源环保,环保行业,20200409,15.85,2.92,0.95
688097,博众精工,专用设备,20210512,25.25,0.24,0.9
688098,申联生物,农药兽药,20191028,5.74,-1.71,0.0
688099,晶晨股份,半导体,20190808,67.47,-2.09,0.0
688100,威胜信息,通信设备,20200121,34.22,-1.55,1.52
688101,三达膜,环保行业,20191115,12.62,-0.79,0.0
688102,斯瑞新材,有色金属,20220316,11.29,0.18,0.71
688103,国力股份,电子元件,20210910,50.61,-0.76,0.41
688105,诺唯赞,医疗器械,20211115,21.85,-0.14,0.82
688106,金宏气体,电子化学品,20200616,17.69,-2.1,1.41
688107,安路科技,半导体,20211112,25.94,-2.33,0.0
688108,赛诺医疗,医疗器械,20191030,9.86,0.0,0.0
688109,品茗科技,软件开发,20210330,26.65,-2.6,1.43
688110,东芯股份,半导体,20211210,32.92,0.64,0.0
688111,金山办公,软件开发,20191118,279.36,-0.94,0.32
688112,鼎阳科技,仪器仪表,20211201,34.69,0.09,1.47
688113,联测科技,专用设备,20210506,33.82,-0.21,1.17
688114,华大智造,医疗器械,20220909,73.59,1.57,0.0
688115,思林杰,仪器仪表,20220314,42.51,-3.06,1.24
688116,天奈科技,化学制品,20190925,42.28,-1.9,0.35
688117,圣诺生物,化学制药,20210603,34.44,0.47,0.41
688118,普元信息,软件开发,20191204,23.16,-1.03,0.65
688119,中钢洛耐,非金属材料,20220606,3.78,-0.26,0.0
688120,华海清科,半导体,20220608,152.04,-0.5,0.36
688121,卓然股份,专用设备,20210906,11.53,1.95,0.0
688122,西部超导,有色金属,20190722,48.67,0.7,1.54
688123,聚辰股份,半导体,20191223,73.35,-2.11,0.41
688125,安达智能,专用设备,20220415,34.09,-2.93,0.0
688126,沪硅产业,半导体,20200420,18.07,-2.95,0.0
688127,蓝特光学,光学光电子,20200921,22.51,-1.4,0.89
688128,中国电研,专用设备,20191105,24.58,-0.73,2.03
688129,东来技术,化学制品,20201023,23.98,1.44,0.94
688130,晶华微,半导体,20220729,25.32,-3.17,0.0
688131,皓元医药,化学制药,20210608,38.97,4.59,0.49
688132,邦彦技术,通信设备,20220923,21.32,-3.96,0.0
688133,泰坦科技,专业服务,20201030,21.63,-0.09,0.32
688135,利扬芯片,半导体,20201111,20.0,-4.67,0.0
688136,科兴制药,生物制品,20201214,41.61,0.27,0.19
688137,近岸蛋白,生物制品,20220929,35.19,-3.19,0.0
688138,清溢光电,半导体,20191120,25.63,-0.66,0.66
688139,海尔生物,医疗器械,20191025,31.34,0.67,1.5
688141,杰华特,半导体,20221223,31.01,-1.77,0.0
688143,长盈通,电子元件,20221212,31.02,-2.18,0.16
688146,中船特气,电子化学品,20230421,27.84,-1.07,0.62
688147,微导纳米,光伏设备,20221223,29.95,0.71,0.15
688148,芳源股份,电池,20210806,4.48,-1.1,0.0
688150,莱特光电,光学光电子,20220318,24.17,1.21,1.03
688151,华强科技,专用设备,20211206,17.19,-1.94,0.34
688152,麒麟信安,软件开发,20221028,51.91,-2.74,0.0
688153,唯捷创芯,半导体,20220412,29.36,-1.97,0.0
688155,先惠技术,电池,20200811,39.24,-1.16,1.53
688156,路德环境,农牧饲渔,20200922,13.9,-1.77,0.0
688157,松井股份,化学制品,20200609,39.26,1.97,0.59
688158,优刻得-W,互联网服务,20200120,20.18,-4.31,0.0
688159,有方科技,通信设备,20200123,65.87,-2.93,0.15
688160,步科股份,专用设备,20201112,89.34,-0.53,0.34
688161,威高骨科,医疗器械,20210630,25.78,-0.23,1.12
688162,巨一科技,专用设备,20211110,27.35,-3.08,0.8
688163,赛伦生物,生物制品,20220311,17.86,-0.11,1.79
688165,埃夫特-U,通用设备,20200715,25.31,-4.06,0.0
688166,博瑞医药,化学制药,20191108,48.64,-0.02,0.2
688167,炬光科技,半导体,20211224,66.09,0.27,0.0
688168,安博通,软件开发,20190906,60.6,-2.38,0.0
688169,石头科技,家电行业,20200221,243.01,2.28,0.44
688170,德龙激光,专用设备,20220429,21.1,-0.71,0.0
688171,纬德信息,软件开发,20220127,34.0,-4.09,0.12
688172,燕东微,半导体,20221216,18.76,-1.42,0.0
688173,希荻微,半导体,20220121,13.56,-11.02,0.0
688175,高凌信息,通信设备,20220315,17.65,-2.32,0.57
688176,亚虹医药-U,生物制品,20220107,8.36,-5.86,0.0
688177,百奥泰,生物制品,20200221,23.35,-2.06,0.0
688178,万德斯,环保行业,20200114,23.42,0.09,0.0
688179,阿拉丁,化学制品,20201026,15.23,-0.33,1.31
688180,君实生物-U,生物制品,20200715,29.54,-1.86,0.0
688181,八亿时空,光学光电子,20200106,29.12,-2.28,0.0
688182,灿勤科技,通信设备,20211116,27.42,-2.83,0.27
688183,生益电子,电子元件,20210225,29.1,-1.22,0.86
688184,帕瓦股份,电池,20220919,9.13,-0.44,0.0
688185,康希诺,生物制品,20200813,57.5,-1.17,0.0
688186,广大特材,风电设备,20200211,25.79,-1.19,1.65
688187,时代电气,交运设备,20210907,44.6,-1.65,2.24
688188,柏楚电子,软件开发,20190808,190.94,-1.58,1.51
688189,南新制药,化学制药,20200326,6.7,1.52,0.0
688190,云路股份,小金属,20211126,86.9,-0.78,1.07
688191,智洋创新,电网设备,20210408,28.8,1.23,2.08
688192,迪哲医药-U,化学制药,20211210,54.72,-1.94,0.0
688193,仁度生物,生物制品,20220330,38.24,-0.29,0.52
688195,腾景科技,光学光电子,20210326,38.94,-2.09,0.44
688196,卓越新能,化学制品,20191121,37.15,0.32,1.35
688197,首药控股-U,生物制品,20220323,34.74,-2.14,0.0
688198,佰仁医疗,医疗器械,20191209,106.79,-0.36,0.75
688199,久日新材,化学制品,20191105,17.98,2.04,0.0
688200,华峰测控,半导体,20200218,138.88,0.4,0.71
688201,信安世纪,软件开发,20210421,8.66,-2.59,0.0
688202,美迪西,医疗服务,20191105,30.9,1.28,0.0
688203,海正生材,化纤行业,20220816,10.11,0.5,0.59
688205,德科立,光学光电子,20220809,66.5,-1.99,0.75
688206,概伦电子,软件开发,20211228,23.27,-1.19,0.13
688207,格灵深瞳,软件开发,20220317,13.61,-4.09,0.0
688208,道通科技,计算机设备,20200213,27.93,-1.13,3.22
688209,英集芯,半导体,20220419,17.66,-1.51,0.51
688210,统联精密,电子元件,20211227,17.77,-0.89,0.84
688211,中科微至,物流行业,20211026,28.83,1.55,0.0
688212,澳华内镜,医疗器械,20211115,48.52,2.54,0.16
688213,思特威-W,半导体,20220520,90.0,-1.12,0.17
688215,瑞晟智能,专用设备,20200828,30.9,-2.15,0.32
688216,气派科技,半导体,20210623,18.6,-2.31,0.0
688217,睿昂基因,医疗器械,20210517,23.28,-0.17,0.0
688218,江苏北人,专用设备,20191211,23.17,-1.78,0.82
688219,会通股份,塑料制品,20201118,12.0,-1.15,1.25
688220,翱捷科技-U,半导体,20220114,78.0,-3.83,0.0
688221,前沿生物-U,化学制药,20201028,8.88,0.68,0.0
688222,成都先导,医疗服务,20200416,16.26,2.72,0.37
688223,晶科能源,光伏设备,20220126,5.31,-1.12,0.0
688225,亚信安全,软件开发,20220209,19.9,-2.07,0.0
688226,威腾电气,电网设备,20210707,26.98,0.97,0.56
688227,品高股份,软件开发,20211230,36.03,7.26,0.0
688228,开普云,互联网服务,20200327,59.99,-2.47,0.25
688229,博睿数据,互联网服务,20200817,47.89,-2.68,0.0
688230,芯导科技,半导体,20211201,47.79,0.19,1.67
688231,隆达股份,有色金属,20220722,15.67,-0.13,1.53
688232,新点软件,软件开发,20211117,30.5,-0.39,1.18
688233,神工股份,半导体,20200221,26.7,-1.77,0.28
688234,天岳先进,半导体,20220112,60.55,-3.74,0.0
688235,百济神州-U,生物制品,20211215,231.0,-4.15,0.0
688236,春立医疗,医疗器械,20211230,16.09,-3.65,0.82
688237,超卓航科,航天航空,20220701,23.99,-1.68,1.42
688238,和元生物,医疗服务,20220322,5.91,-1.99,0.0
688239,航宇科技,航天航空,20210705,39.73,0.0,0.55
688244,永信至诚,软件开发,20221019,35.63,-3.73,0.14
688246,嘉和美康,医疗服务,20211214,29.85,1.46,0.0
688247,宣泰医药,化学制药,20220825,9.75,1.14,0.64
688248,南网科技,电网设备,20211222,28.3,-1.53,0.95
688249,晶合集成,半导体,20230505,20.04,-1.38,0.5
688251,井松智能,通用设备,20220606,20.8,0.43,0.99
688252,天德钰,半导体,20220927,22.52,-2.09,0.32
688253,英诺特,生物制品,20220728,33.4,-1.21,1.68
688255,凯尔达,专用设备,20211025,34.05,-0.9,0.88
688256,寒武纪-U,半导体,20200720,658.6,-0.46,0.0
688257,新锐股份,有色金属,20211027,19.98,0.0,1.8
688258,卓易信息,互联网服务,20191209,44.17,-3.26,0.23
688259,创耀科技,半导体,20220112,42.78,-3.1,0.46
688260,昀冢科技,消费电子,20210406,13.95,-2.99,0.0
688261,东微半导,半导体,20220210,38.84,-3.02,0.1
688262,国芯科技,半导体,20220106,25.54,-2.15,0.0
688265,南模生物,生物制品,20211228,26.81,-0.04,0.0
688266,泽璟制药-U,化学制药,20200123,96.12,-2.91,0.0
688267,中触媒,化学原料,20220216,26.96,1.89,1.3
688268,华特气体,电子化学品,20191226,49.0,-2.18,1.22
688269,凯立新材,化学制品,20210609,32.21,2.32,1.55
688270,臻镭科技,半导体,20220127,43.5,-2.31,0.0
688271,联影医疗,医疗器械,20220822,138.0,0.74,0.14
688272,富吉瑞,光学光电子,20211018,21.57,-1.51,0.0
688273,麦澜德,医疗器械,20220811,28.7,-0.07,2.79
688275,万润新能,电池,20220929,36.63,-2.76,0.0
688276,百克生物,生物制品,20210625,20.67,-0.29,0.82
688277,天智航-U,医疗器械,20200707,11.86,0.17,0.0
688278,特宝生物,生物制品,20200117,74.58,4.92,0.83
688279,峰岹科技,半导体,20220420,214.55,-0.54,0.36
688280,精进电动-UW,汽车零部件,20211027,7.46,-0.27,0.0
688281,华秦科技,非金属材料,20220307,75.05,-1.25,0.86
688282,*ST导航,通信设备,20220318,41.91,-0.21,0.0
688283,坤恒顺维,专用设备,20220215,25.68,-1.72,1.01
688285,高铁电气,交运设备,20211020,8.01,0.63,0.22
688286,敏芯股份,半导体,20200810,68.97,-1.33,0.0
688287,ST观典,航天航空,20220525,4.55,0.44,0.0
688288,鸿泉物联,计算机设备,20191106,29.54,-1.04,0.0
688289,圣湘生物,医疗器械,20200828,19.79,0.66,2.65
688290,景业智能,专用设备,20220429,52.14,-0.15,0.22
688291,金橙子,软件开发,20221026,22.2,-0.58,0.29
688292,浩瀚深度,互联网服务,20220818,19.48,-0.51,0.62
688293,奥浦迈,专业服务,20220902,41.02,0.96,1.02
688295,中复神鹰,化纤行业,20220406,19.99,-0.3,0.0
688296,和达科技,软件开发,20210727,11.6,-1.02,0.0
688297,中无人机,航天航空,20220629,45.08,1.24,0.0
688298,东方生物,医疗器械,20200205,23.39,0.21,0.0
688299,长阳科技,光学光电子,20191106,19.34,-0.72,0.0
688300,联瑞新材,非金属材料,20191115,51.03,-0.76,0.98
688301,奕瑞科技,医疗器械,20200918,122.92,1.7,0.81
688302,海创药业-U,生物制品,20220412,54.52,0.33,0.0
688303,大全能源,光伏设备,20210722,19.35,-0.57,0.0
688305,科德数控,通用设备,20210709,71.86,-0.94,0.34
688306,均普智能,专用设备,20220322,9.59,-1.44,0.0
688307,中润光学,光学光电子,20230216,27.26,-1.52,1.65
688308,欧科亿,通用设备,20201210,17.82,1.02,0.84
688309,恒誉环保,环保行业,20200714,16.62,-0.78,0.53
688310,迈得医疗,专用设备,20191203,13.22,4.01,0.0
688311,盟升电子,通信设备,20200731,35.55,-0.62,0.0
688312,燕麦科技,专用设备,20200608,25.5,0.08,1.96
688313,仕佳光子,通信设备,20200812,28.7,-1.2,0.21
688314,康拓医疗,医疗器械,20210518,31.1,-3.15,1.16
688315,诺禾致源,医疗服务,20210413,13.62,0.81,0.37
688316,青云科技-U,互联网服务,20210316,51.2,-3.81,0.0
688317,之江生物,医疗器械,20210118,17.11,0.12,0.64
688318,财富趋势,软件开发,20200427,130.3,-2.86,0.47
688319,欧林生物,生物制品,20210608,15.24,-0.07,0.0
688320,禾川科技,仪器仪表,20220428,44.97,2.72,0.0
688321,微芯生物,化学制药,20190812,17.54,-0.4,0.0
688322,奥比中光-UW,电子元件,20220707,55.34,1.54,0.0
688323,瑞华泰,塑料制品,20210428,13.08,0.85,0.0
688325,赛微微电,半导体,20220422,42.97,-1.51,2.33
688326,经纬恒润-W,汽车零部件,20220419,92.7,2.0,0.0
688327,云从科技-UW,软件开发,20220527,12.31,-4.28,0.0
688328,深科达,专用设备,20210309,18.76,-1.37,0.0
688329,艾隆科技,专用设备,20210329,16.52,-1.26,0.0
688330,宏力达,电网设备,20201015,24.54,-0.97,1.39
688331,荣昌生物,生物制品,20220331,57.83,2.08,0.0
688332,中科蓝讯,半导体,20220715,89.25,-3.82,1.12
688333,铂力特,通用设备,20190722,60.0,-2.23,0.19
688334,西高院,专业服务,20230619,16.61,-1.01,2.4
688335,复洁环保,环保行业,20200817,11.99,2.04,1.67
688336,三生国健,生物制品,20200722,54.67,-3.56,0.22
688337,普源精电,仪器仪表,20220408,34.54,-0.97,1.16
688338,赛科希德,医疗器械,20200806,23.89,-0.08,1.38
688339,亿华通-U,电池,20200810,20.87,-1.42,0.0
688343,云天励飞-U,软件开发,20230404,48.72,-3.51,0.0
688345,博力威,电池,20210611,22.77,-1.39,0.0
688347,华虹公司,半导体,20230807,46.6,-1.29,0.0
688348,昱能科技,光伏设备,20220608,40.18,-1.5,1.0
688349,三一重能,风电设备,20220622,23.09,-0.94,2.6
688350,富淼科技,化学制品,20210128,15.78,-0.82,0.0
688351,微电生理-U,医疗器械,20220831,20.3,-1.02,0.0
688352,颀中科技,半导体,20230420,10.98,-1.61,0.91
688353,华盛锂电,化学制品,20220713,20.37,-0.88,1.47
688355,明志科技,通用设备,20210512,16.94,-0.18,2.95
688356,键凯科技,化学制药,20200826,64.65,-3.51,0.23
688357,建龙微纳,非金属材料,20191204,25.32,3.64,1.18
688358,祥生医疗,医疗器械,20191203,28.63,0.67,3.49
688359,三孚新科,电子化学品,20210521,47.18,-4.18,0.0
688360,德马科技,通用设备,20200602,27.83,2.17,0.54
688361,中科飞测,半导体,20230519,73.8,-2.57,0.0
688362,甬矽电子,半导体,20221116,25.73,-1.79,0.0
688363,华熙生物,美容护理,20191106,50.73,-2.59,0.22
688365,光云科技,互联网服务,20200429,11.9,-5.78,0.0
688366,昊海生科,医疗器械,20191030,52.5,-1.13,1.9
688367,工大高科,交运设备,20210628,16.84,-1.23,0.65
688368,晶丰明源,半导体,20191014,92.86,-2.99,0.54
688369,致远互联,软件开发,20191031,26.33,-5.8,0.0
688370,丛麟科技,环保行业,20220825,19.01,-0.58,1.89
688371,菲沃泰,电子元件,20220802,14.8,-1.66,0.0
688372,伟测科技,半导体,20221026,66.78,-1.4,0.51
688373,盟科药业-U,生物制品,20220805,6.07,-2.41,0.0
688375,国博电子,电子元件,20220722,56.1,-1.51,1.62
688376,美埃科技,环保行业,20221118,34.7,0.12,0.58
688377,迪威尔,专用设备,20200708,19.06,-1.75,0.73
688378,奥来德,专用设备,20200903,18.92,2.05,1.32
688379,华光新材,通用设备,20200819,31.25,5.43,0.89
688380,中微半导,半导体,20220805,25.6,-2.88,0.98
688381,帝奥微,半导体,20220823,21.49,-2.05,1.02
688382,益方生物-U,生物制品,20220725,23.6,-0.51,0.0
688383,新益昌,专用设备,20210428,55.66,0.85,0.36
688385,复旦微电,半导体,20210804,46.3,-1.89,0.17
688386,泛亚微透,塑料制品,20201016,53.37,2.63,0.19
688387,信科移动-U,通信设备,20220926,5.45,-1.45,0.0
688388,嘉元科技,电池,20190722,16.65,-1.48,0.0
688389,普门科技,医疗器械,20191105,12.93,-0.77,2.18
688390,固德威,光伏设备,20200904,38.82,-0.74,0.0
688391,钜泉科技,半导体,20220913,27.68,-1.81,2.17
688392,骄成超声,专用设备,20220927,51.67,1.71,0.68
688393,安必平,医疗器械,20200820,29.13,1.15,0.34
688395,正弦电气,电机,20210429,25.06,-1.57,0.6
688396,华润微,半导体,20200227,46.12,-0.58,0.13
688398,赛特新材,化学制品,20200211,17.87,3.59,0.84
688399,硕世生物,医疗器械,20191205,69.0,-0.03,0.0
688400,凌云光,专用设备,20220706,29.94,-2.7,0.08
688401,路维光电,半导体,20220817,31.22,1.3,0.96
688403,汇成股份,半导体,20220818,9.53,-0.42,1.0
688408,中信博,光伏设备,20200828,44.47,-3.33,2.25
688409,富创精密,半导体,20221010,48.0,-2.62,0.73
688410,山外山,医疗器械,20221226,12.72,0.16,0.79
688416,恒烁股份,半导体,20220829,35.3,-2.73,0.0
688418,震有科技,通信设备,20200722,27.6,-2.09,0.0
688419,耐科装备,专用设备,20221107,34.44,-0.52,1.16
688420,美腾科技,专用设备,20221209,22.21,-0.18,0.68
688425,铁建重工,工程机械,20210622,3.91,-0.76,2.17
688426,康为世纪,生物制品,20221025,19.16,0.47,0.0
688428,诺诚健华-U,生物制品,20220921,22.45,-3.9,0.0
688429,时创能源,光伏设备,20230629,13.4,-1.4,0.0
688432,有研硅,半导体,20221110,10.94,-1.8,0.55
688433,华曙高科,通用设备,20230417,35.29,-2.35,0.14
688435,英方软件,软件开发,20230119,29.08,-2.25,0.0
688439,振华风光,半导体,20220826,52.9,-2.97,0.31
688443,智翔金泰-U,生物制品,20230620,27.6,-3.4,0.0
688448,磁谷科技,通用设备,20220921,30.19,-2.3,0.99
688449,联芸科技,半导体,20241129,39.02,0.1,0.0
688450,光格科技,仪器仪表,20230724,23.96,-1.8,0.0
688455,科捷智能,通用设备,20220915,12.0,-4.46,0.0
688456,有研粉材,有色金属,20210317,34.72,0.17,0.58
688458,美芯晟,半导体,20230522,38.71,-3.75,0.0
688459,哈铁科技,交运设备,20221012,9.59,-0.1,1.04
688466,金科环境,环保行业,20200508,16.74,0.36,2.45
688468,科美诊断,医疗器械,20210409,7.18,-0.55,1.74
688469,芯联集成-U,半导体,20230510,4.82,-0.82,0.0
688472,阿特斯,光伏设备,20230609,9.04,-3.32,1.03
688475,萤石网络,家电行业,20221228,32.15,-2.52,1.09
688478,晶升股份,半导体,20230424,29.21,0.17,0.86
688479,友车科技,汽车服务,20230511,18.28,0.05,2.74
688480,赛恩斯,环保行业,20221125,30.82,-0.58,2.04
688484,南芯科技,半导体,20230407,32.38,-0.83,0.93
688485,九州一轨,环保行业,20230118,10.04,-1.18,0.23
688486,龙迅股份,半导体,20230221,64.1,-4.41,1.09
688488,艾迪药业,生物制品,20200720,11.93,4.37,0.0
688489,三未信安,电子元件,20221202,31.9,-0.72,0.35
688496,清越科技,电子元件,20221228,7.29,-2.02,0.0
688498,源杰科技,半导体,20221221,128.04,-3.12,0.16
688499,利元亨,电池,20210701,28.04,2.34,0.0
688500,慧辰股份,互联网服务,20200716,29.9,-4.72,0.0
688501,青达环保,专用设备,20210716,29.65,2.31,0.81
688502,茂莱光学,光学光电子,20230309,267.0,0.17,0.08
688503,聚和材料,光伏设备,20221209,32.23,-0.03,1.35
688505,复旦张江,化学制药,20200619,7.94,0.25,0.63
688506,百利天恒-U,生物制品,20230106,268.69,-3.35,0.0
688507,索辰科技,软件开发,20230418,77.4,-0.51,0.32
688508,芯朋微,半导体,20200722,51.53,-2.59,0.78
688509,正元地信,互联网服务,20210730,3.87,-2.03,0.0
688510,航亚科技,航天航空,20201216,17.9,3.65,1.12
688511,天微电子,电子元件,20210730,16.22,-0.61,0.0
688512,慧智微-U,半导体,20230516,10.0,-2.25,0.0
688513,苑东生物,化学制药,20200902,35.29,-1.15,1.22
688515,裕太微-U,半导体,20230210,93.11,-1.66,0.0
688516,奥特维,光伏设备,20200521,32.72,-1.56,7.52
688517,金冠电气,电网设备,20210618,13.75,-1.01,4.0
688518,联赢激光,专用设备,20200622,16.04,-1.05,0.94
688519,南亚新材,电子元件,20200818,34.23,-3.96,0.58
688520,神州细胞-U,生物制品,20200622,39.2,-2.32,0.0
688521,芯原股份,半导体,20200818,82.36,-5.25,0.0
688522,纳睿雷达,计算机设备,20230301,66.8,-1.87,0.15
688523,航天环宇,航天航空,20230602,19.16,-1.19,0.0
688525,佰维存储,半导体,20221230,58.12,-2.71,0.0
688526,科前生物,农药兽药,20200922,16.89,-0.82,2.55
688528,秦川物联,仪器仪表,20200701,9.43,-0.84,0.0
688529,豪森智能,专用设备,20201109,16.75,-1.35,0.0
688530,欧莱新材,半导体,20240509,14.95,-1.39,0.7
688531,日联科技,专用设备,20230331,64.6,0.16,1.24
